,r,thetay,thetaz
0,2.23606797749979,0.4636476090008061,1.5707963267948966
1,2.1360009363293826,0.3587706702705722,1.5707963267948966
2,2.0615528128088303,0.24497866312686414,1.5707963267948966
3,2.0155644370746373,0.12435499454676144,1.5707963267948966
4,2.0,0.0,1.5707963267948966
5,2.0155644370746373,-0.12435499454676144,1.5707963267948966
6,2.0615528128088303,-0.24497866312686414,1.5707963267948966
7,2.1360009363293826,-0.3587706702705722,1.5707963267948966
8,2.23606797749979,-0.4636476090008061,1.5707963267948966
